Timestamp,answerCode,elapsed,assessmentItemID,KnowledgeTag,testId,userID,item,item_order,user_total_correct_cnt,user_total_ans_cnt,user_total_acc,test_size,retest,user_test_ans_cnt,user_test_correct_cnt,user_acc,test_mean,test_sum,ItemID_mean,ItemID_sum,tag_mean,tag_sum,classification,paperNum,problemNum,hours,time_bin,tag_acc,assessment_acc,test_acc,time,correct_shift_-2,correct_shift_-1,correct_shift_1,correct_shift_2,total_used_time,shift,past_correct,future_correct,past_content_correct,past_count,average_correct,past_content_count,average_content_correct,mean_time,time_median,hour,correct_per_hour,hour_mode,is_night,normalized_time,relative_time,time_cut,time_qcut,same_tag,cont_tag
2018-09-27 15:15:00,1,69,8633638,4412,4163,71552,637,0,0.0,0,0.0,9,0,0,0.0,0.0,0.5555555555555556,5,1.0,1,0.5555555555555556,5,6,163,638,15,2,0,0,0,1538061300.0,0.0,0.0,0.0,0.0,1538061300.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1538061300.0,15,0.5520282186948854,15,True,0.0,0.0,"(1535763554.1, 1544505000.0]","(1535789699.999, 1557160200.0]",False,0
2019-06-17 21:30:00,0,24,74967746,7772,5047,71556,745,8,0.0,0,0.0,9,0,0,0.0,0.0,0.5555555555555556,5,0.0,0,0.5555555555555556,5,4,47,746,21,3,0,0,0,1560807000.0,0.0,0.0,0.0,0.0,1560807000.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1560807000.0,21,0.5887978142076503,21,True,0.0,0.0,"(1553220300.0, 1561935600.0]","(1560434400.0, 1561935600.0]",False,0
2018-09-15 11:00:00,1,12,5705532,8244,9374,71687,531,1,0.0,0,0.0,17,0,0,0.0,0.0,0.8823529411764706,15,1.0,1,0.8823529411764706,15,7,374,532,11,1,0,0,0,1537009200.0,0.0,0.0,0.0,0.0,1537009200.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1537009200.0,11,0.52099533437014,11,False,0.0,0.0,"(1535763554.1, 1544505000.0]","(1535789699.999, 1557160200.0]",False,0
2019-06-28 19:30:00,1,15,11261614,6083,6189,71689,613,3,0.0,0,0.0,11,0,0,0.0,0.0,0.8181818181818182,9,1.0,1,0.8181818181818182,9,8,189,614,19,3,0,0,0,1561750200.0,0.0,0.0,0.0,0.0,1561750200.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1561750200.0,19,0.5618860510805501,19,True,0.0,0.0,"(1553220300.0, 1561935600.0]","(1560434400.0, 1561935600.0]",False,0
2018-10-29 13:45:00,0,37,72042606,7564,3821,71706,605,7,0.0,0,0.0,10,0,0,0.0,0.0,0.1,1,0.0,0,0.1,1,2,821,606,13,2,0,0,0,1540820700.0,1.0,0.0,0.0,0.0,1540820700.0,0.0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,1560177000.0,13,0.5764499121265377,13,True,-1.1546196433117042,-19356300.0,"(1535763554.1, 1544505000.0]","(1535789699.999, 1557160200.0]",False,0
2019-06-10 14:30:00,0,13,33721615,9288,5177,71706,614,12,0.0,0,0.0,43,0,0,0.0,0.0,0.37209302325581395,16,0.0,0,0.37209302325581395,16,7,177,615,14,2,0,0,0,1560177000.0,0.0,1.0,0.0,0.0,3100997700.0,0.0,0.0,1.0,0.0,1,0.0,0,0.0,0.0,1560177000.0,14,0.5519713261648745,13,True,0.565473037503684,0.0,"(1553220300.0, 1561935600.0]","(1557160200.0, 1560434400.0]",False,0
2019-06-13 16:30:00,1,6,63153440,9288,5177,71706,439,28,0.0,1,0.0,43,0,1,0.0,0.0,0.37209302325581395,16,1.0,1,0.37209302325581395,16,7,177,440,16,2,0,0,0,1560443400.0,0.0,0.0,0.0,0.0,4661441100.0,0.0,0.0,0.0,0.0,2,0.0,0,0.0,1553813700.0,1560177000.0,16,0.43737166324435317,13,True,0.58914660580802,266400.0,"(1553220300.0, 1561935600.0]","(1560434400.0, 1561935600.0]",False,0
2018-10-05 09:45:00,1,5,27659542,3748,1495,71718,541,3,0.0,0,0.0,9,0,0,0.0,0.0,0.6666666666666666,6,1.0,1,0.6666666666666666,6,9,495,542,9,1,0,0,0,1538732700.0,0.0,0.0,0.0,0.0,1538732700.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1538732700.0,9,0.5425531914893617,9,False,0.0,0.0,"(1535763554.1, 1544505000.0]","(1535789699.999, 1557160200.0]",False,0
2018-10-12 10:30:00,0,74,88801786,3216,9877,71754,785,2,0.0,0,0.0,3,0,0,0.0,0.0,0.6666666666666666,2,0.0,0,0.6666666666666666,2,7,877,786,10,1,0,0,0,1539340200.0,0.0,0.0,0.0,0.0,1539340200.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1539340200.0,10,0.5223300970873787,10,False,0.0,0.0,"(1535763554.1, 1544505000.0]","(1535789699.999, 1557160200.0]",False,0
2019-06-14 14:15:00,1,27,25343362,1642,4710,71794,361,10,0.0,0,0.0,44,0,0,0.0,0.0,0.1590909090909091,7,1.0,1,0.1590909090909091,7,1,710,362,14,2,0,0,0,1560521700.0,0.0,0.0,0.0,0.0,1560521700.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1560521700.0,14,0.5519713261648745,14,True,0.0,0.0,"(1553220300.0, 1561935600.0]","(1560434400.0, 1561935600.0]",False,0
2018-09-21 16:30:00,1,73,22642322,7158,6875,71858,321,0,0.0,0,0.0,5,0,0,0.0,0.0,0.4,2,1.0,1,0.4,2,7,875,322,16,2,0,0,0,1537547400.0,0.0,0.0,0.0,0.0,1537547400.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1537547400.0,16,0.43737166324435317,16,True,0.0,0.0,"(1535763554.1, 1544505000.0]","(1535789699.999, 1557160200.0]",False,0
2019-06-03 17:00:00,1,140,43128709,8557,2857,72010,708,2,0.0,0,0.0,4,0,0,0.0,0.0,0.75,3,1.0,1,0.75,3,5,857,709,17,2,0,0,0,1559581200.0,0.0,0.0,0.0,0.0,1559581200.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1559623050.0,17,0.5307443365695793,16,True,-0.7071067811865476,-41850.0,"(1553220300.0, 1561935600.0]","(1557160200.0, 1560434400.0]",False,0
2019-06-04 16:15:00,0,64,5145993,8557,2857,72010,992,1,1.0,1,1.0,4,0,1,1.0,1.0,0.75,3,0.0,0,0.75,3,5,857,993,16,2,0,0,0,1559664900.0,0.0,0.0,1.0,0.0,3119246100.0,0.0,1.0,0.0,0.0,1,1.0,0,0.0,0.0,1559623050.0,16,0.43737166324435317,16,True,0.7071067811865476,41850.0,"(1553220300.0, 1561935600.0]","(1557160200.0, 1560434400.0]",False,0
2019-06-16 11:30:00,1,3,73026786,2656,8055,72056,785,14,0.0,0,0.0,24,0,0,0.0,0.0,0.875,21,1.0,1,0.875,21,5,55,786,11,1,0,0,0,1560684600.0,0.0,0.0,0.0,0.0,1560684600.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1560684600.0,11,0.52099533437014,11,False,0.0,0.0,"(1553220300.0, 1561935600.0]","(1560434400.0, 1561935600.0]",False,0
2019-06-13 10:30:00,1,113,7391826,7143,2475,72060,825,0,0.0,0,0.0,12,0,0,0.0,0.0,0.6666666666666666,8,1.0,1,0.6666666666666666,8,7,475,826,10,1,0,0,0,1560421800.0,0.0,1.0,0.0,0.0,1560421800.0,0.0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,1560735000.0,10,0.5223300970873787,10,False,-0.7071067811865476,-313200.0,"(1553220300.0, 1561935600.0]","(1557160200.0, 1560434400.0]",False,0
2019-06-20 16:30:00,1,11,20086082,3282,6157,72060,81,8,0.0,0,0.0,24,0,0,0.0,0.0,0.4166666666666667,10,1.0,1,0.4166666666666667,10,5,157,82,16,2,0,0,0,1561048200.0,0.0,0.0,1.0,0.0,3121470000.0,0.0,1.0,0.0,0.0,1,1.0,0,0.0,0.0,1560735000.0,16,0.43737166324435317,10,False,0.7071067811865476,313200.0,"(1553220300.0, 1561935600.0]","(1560434400.0, 1561935600.0]",False,0
2018-09-11 17:15:00,1,5,50320616,1125,8042,72092,615,6,0.0,0,0.0,16,0,0,0.0,0.0,0.625,10,1.0,1,0.625,10,4,42,616,17,2,0,0,0,1536686100.0,0.0,0.0,0.0,0.0,1536686100.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1538196750.0,17,0.5307443365695793,16,True,-0.7071067811865476,-1510650.0,"(1535763554.1, 1544505000.0]","(1535789699.999, 1557160200.0]",False,0
2018-10-16 16:30:00,0,19,91838328,5470,3583,72092,327,9,0.0,0,0.0,10,0,0,0.0,0.0,0.8,8,0.0,0,0.8,8,8,583,328,16,2,0,0,0,1539707400.0,0.0,0.0,1.0,0.0,3076393500.0,0.0,1.0,0.0,0.0,1,1.0,0,0.0,0.0,1538196750.0,16,0.43737166324435317,16,True,0.7071067811865476,1510650.0,"(1535763554.1, 1544505000.0]","(1535789699.999, 1557160200.0]",False,0
2019-06-20 16:15:00,0,64,25661126,2876,8569,72093,125,1,0.0,0,0.0,8,0,0,0.0,0.0,0.25,2,0.0,0,0.25,2,6,569,126,16,2,0,0,0,1561047300.0,0.0,0.0,0.0,0.0,1561047300.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1561047300.0,16,0.43737166324435317,16,True,0.0,0.0,"(1553220300.0, 1561935600.0]","(1560434400.0, 1561935600.0]",False,0
2018-09-05 21:15:00,1,24,58458740,6185,2853,72237,739,14,0.0,0,0.0,22,0,0,0.0,0.0,0.9090909090909091,20,1.0,1,0.9090909090909091,20,5,853,740,21,3,0,0,0,1536182100.0,0.0,0.0,0.0,0.0,1536182100.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1536182100.0,21,0.5887978142076503,21,True,0.0,0.0,"(1535763554.1, 1544505000.0]","(1535789699.999, 1557160200.0]",False,0
2019-06-03 13:00:00,1,36,20174699,2143,8539,72276,698,3,0.0,0,0.0,7,0,0,0.0,0.0,0.42857142857142855,3,1.0,1,0.42857142857142855,3,3,539,699,13,2,0,0,0,1559566800.0,0.0,0.0,0.0,0.0,1559566800.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1559566800.0,13,0.5764499121265377,13,True,0.0,0.0,"(1553220300.0, 1561935600.0]","(1557160200.0, 1560434400.0]",False,0
2019-06-04 14:30:00,0,116,83197578,9583,3593,72278,577,5,0.0,0,0.0,7,0,0,0.0,0.0,0.42857142857142855,3,0.0,0,0.42857142857142855,3,9,593,578,14,2,0,0,0,1559658600.0,0.0,0.0,0.0,0.0,1559658600.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1559658600.0,14,0.5519713261648745,14,True,0.0,0.0,"(1553220300.0, 1561935600.0]","(1557160200.0, 1560434400.0]",False,0
2018-09-22 07:30:00,1,10,31558645,3238,1855,72284,644,4,0.0,0,0.0,13,0,0,0.0,0.0,0.9230769230769231,12,1.0,1,0.9230769230769231,12,5,855,645,7,1,0,0,0,1537601400.0,1.0,1.0,0.0,0.0,1537601400.0,0.0,0.0,2.0,0.0,0,0.0,0,0.0,0.0,1558281600.0,7,0.625,7,False,-1.154700377734108,-20680200.0,"(1535763554.1, 1544505000.0]","(1535789699.999, 1557160200.0]",False,0
2019-05-19 16:00:00,1,10,12186017,8298,0474,72284,16,1,0.0,0,0.0,5,0,0,0.0,0.0,0.4,2,1.0,1,0.4,2,7,474,17,16,2,0,0,0,1558281600.0,0.0,1.0,1.0,0.0,3095883000.0,0.0,1.0,1.0,0.0,1,1.0,0,0.0,0.0,1558281600.0,16,0.43737166324435317,7,False,0.5768226990273234,0.0,"(1553220300.0, 1561935600.0]","(1557160200.0, 1560434400.0]",False,0
2019-05-19 19:30:00,1,5,92334622,9772,5076,72284,621,14,0.0,0,0.0,16,0,0,0.0,0.0,0.8125,13,1.0,1,0.8125,13,7,76,622,19,3,0,0,0,1558294200.0,0.0,0.0,1.0,1.0,4654177200.0,0.0,2.0,0.0,0.0,2,1.0,0,0.0,1551392400.0,1558281600.0,19,0.5618860510805501,7,False,0.5778776787067846,12600.0,"(1553220300.0, 1561935600.0]","(1557160200.0, 1560434400.0]",False,0
2019-06-27 09:45:00,0,29,72175375,6479,0166,72340,374,65,0.0,0,0.0,86,0,0,0.0,0.0,0.6976744186046512,60,0.0,0,0.6976744186046512,60,6,166,375,9,1,0,0,0,1561628700.0,0.0,0.0,0.0,0.0,1561628700.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1561628700.0,9,0.5425531914893617,9,False,0.0,0.0,"(1553220300.0, 1561935600.0]","(1560434400.0, 1561935600.0]",False,0
2019-06-10 22:30:00,0,7,7363315,8962,4026,72343,314,1,0.0,0,0.0,34,0,0,0.0,0.0,0.23529411764705882,8,0.0,0,0.23529411764705882,8,2,26,315,22,3,0,0,0,1560205800.0,1.0,1.0,0.0,0.0,1560205800.0,0.0,0.0,2.0,0.0,0,0.0,0,0.0,0.0,1560366900.0,22,0.592896174863388,19,True,-0.7446097046905963,-161100.0,"(1553220300.0, 1561935600.0]","(1557160200.0, 1560434400.0]",False,0
2019-06-12 19:15:00,1,22,54424043,3878,0117,72343,42,4,0.0,0,0.0,15,0,0,0.0,0.0,0.26666666666666666,4,1.0,1,0.26666666666666666,4,1,117,43,19,3,0,0,0,1560366900.0,0.0,1.0,0.0,0.0,3120572700.0,0.0,0.0,1.0,0.0,1,0.0,0,0.0,0.0,1560366900.0,19,0.5618860510805501,19,True,-0.3920035217815573,0.0,"(1553220300.0, 1561935600.0]","(1557160200.0, 1560434400.0]",False,0
2019-06-20 21:15:00,1,17,25401930,6173,6527,72343,929,4,0.0,0,0.0,23,0,0,0.0,0.0,0.34782608695652173,8,1.0,1,0.34782608695652173,8,2,527,930,21,3,0,0,0,1561065300.0,0.0,0.0,1.0,0.0,4681638000.0,0.0,1.0,0.0,0.0,2,0.5,0,0.0,1560546000.0,1560366900.0,21,0.5887978142076503,19,True,1.1366132264721536,698400.0,"(1553220300.0, 1561935600.0]","(1560434400.0, 1561935600.0]",False,0
2018-09-19 21:15:00,1,13,16763725,3895,5068,72344,724,1,0.0,0,0.0,5,0,0,0.0,0.0,1.0,5,1.0,1,1.0,5,6,68,725,21,3,0,0,0,1537391700.0,0.0,0.0,0.0,0.0,1537391700.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1537391700.0,21,0.5887978142076503,21,True,0.0,0.0,"(1535763554.1, 1544505000.0]","(1535789699.999, 1557160200.0]",False,0
2018-10-18 08:30:00,0,18,46919958,4907,1005,72363,957,6,0.0,0,0.0,15,0,0,0.0,0.0,0.4,6,0.0,0,0.4,6,0,5,958,8,1,0,0,0,1539851400.0,0.0,0.0,0.0,0.0,1539851400.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1539851400.0,8,0.5602605863192183,8,False,0.0,0.0,"(1535763554.1, 1544505000.0]","(1535789699.999, 1557160200.0]",False,0
2019-06-27 06:30:00,1,66,11308938,7333,5768,72467,937,2,0.0,0,0.0,7,0,0,0.0,0.0,0.14285714285714285,1,1.0,1,0.14285714285714285,1,6,768,938,6,1,0,0,0,1561617000.0,0.0,0.0,0.0,0.0,1561617000.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1561617000.0,6,0.5652173913043478,6,False,0.0,0.0,"(1553220300.0, 1561935600.0]","(1560434400.0, 1561935600.0]",False,0
2019-06-07 22:00:00,1,7,49444578,5558,4203,72480,577,0,0.0,0,0.0,2,0,0,0.0,0.0,1.0,2,1.0,1,1.0,2,0,203,578,22,3,0,0,0,1559944800.0,0.0,0.0,0.0,0.0,1559944800.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1559944800.0,22,0.592896174863388,22,True,0.0,0.0,"(1553220300.0, 1561935600.0]","(1557160200.0, 1560434400.0]",False,0
2019-06-01 16:00:00,0,60,18674459,6244,8384,72489,458,5,0.0,0,0.0,30,0,0,0.0,0.0,0.03333333333333333,1,0.0,0,0.03333333333333333,1,8,384,459,16,2,0,0,0,1559404800.0,0.0,0.0,0.0,0.0,1559404800.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1559404800.0,16,0.43737166324435317,16,True,0.0,0.0,"(1553220300.0, 1561935600.0]","(1557160200.0, 1560434400.0]",False,0
2019-06-14 22:00:00,1,12,79464338,4858,8826,72511,337,18,0.0,0,0.0,33,0,0,0.0,0.0,0.9393939393939394,31,1.0,1,0.9393939393939394,31,2,826,338,22,3,0,0,0,1560549600.0,0.0,1.0,0.0,0.0,1560549600.0,0.0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,1560971700.0,22,0.592896174863388,16,True,-0.7071067811865476,-422100.0,"(1553220300.0, 1561935600.0]","(1560434400.0, 1561935600.0]",False,0
2019-06-24 16:30:00,1,443,78594777,2277,0555,72511,776,18,0.0,0,0.0,24,0,0,0.0,0.0,0.3333333333333333,8,1.0,1,0.3333333333333333,8,5,555,777,16,2,0,0,0,1561393800.0,0.0,0.0,1.0,0.0,3121943400.0,0.0,1.0,0.0,0.0,1,1.0,0,0.0,0.0,1560971700.0,16,0.43737166324435317,16,True,0.7071067811865476,422100.0,"(1553220300.0, 1561935600.0]","(1560434400.0, 1561935600.0]",False,0
2019-06-22 21:45:00,1,11,33873708,1464,4879,72557,707,41,0.0,0,0.0,99,0,0,0.0,0.0,0.8181818181818182,81,1.0,1,0.8181818181818182,81,7,879,708,21,3,0,0,0,1561239900.0,0.0,0.0,0.0,0.0,1561239900.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1561239900.0,21,0.5887978142076503,21,True,0.0,0.0,"(1553220300.0, 1561935600.0]","(1560434400.0, 1561935600.0]",False,0
2019-06-04 10:00:00,0,6,765929,2921,0308,72610,928,0,0.0,0,0.0,28,0,0,0.0,0.0,0.14285714285714285,4,0.0,0,0.14285714285714285,4,0,308,929,10,1,0,0,0,1559642400.0,0.0,0.0,0.0,0.0,1559642400.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1559642400.0,10,0.5223300970873787,10,False,0.0,0.0,"(1553220300.0, 1561935600.0]","(1557160200.0, 1560434400.0]",False,0
2019-06-26 11:00:00,1,7,84915572,6479,0166,72628,571,76,0.0,0,0.0,86,0,0,0.0,0.0,0.6976744186046512,60,1.0,1,0.6976744186046512,60,6,166,572,11,1,0,0,0,1561546800.0,0.0,0.0,0.0,0.0,1561546800.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1561546800.0,11,0.52099533437014,11,False,0.0,0.0,"(1553220300.0, 1561935600.0]","(1560434400.0, 1561935600.0]",False,0
2019-05-06 20:30:00,1,31,75318646,9014,7692,72662,645,1,0.0,0,0.0,3,0,0,0.0,0.0,1.0,3,1.0,1,1.0,3,9,692,646,20,3,0,0,0,1557174600.0,0.0,0.0,0.0,0.0,1557174600.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1557174600.0,20,0.5595075239398085,20,True,0.0,0.0,"(1553220300.0, 1561935600.0]","(1557160200.0, 1560434400.0]",False,0
2018-10-22 18:45:00,0,13,44542009,4014,7496,72692,8,5,0.0,0,0.0,10,0,0,0.0,0.0,0.7,7,0.0,0,0.7,7,9,496,9,18,3,0,0,0,1540233900.0,0.0,0.0,0.0,0.0,1540233900.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1540233900.0,18,0.5845697329376854,18,True,0.0,0.0,"(1535763554.1, 1544505000.0]","(1535789699.999, 1557160200.0]",False,0
2019-06-11 13:00:00,1,14,37936972,3100,7410,72706,971,9,0.0,0,0.0,24,0,0,0.0,0.0,0.5416666666666666,13,1.0,1,0.5416666666666666,13,1,410,972,13,2,0,0,0,1560258000.0,0.0,0.0,0.0,0.0,1560258000.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1560258000.0,13,0.5764499121265377,13,True,0.0,0.0,"(1553220300.0, 1561935600.0]","(1557160200.0, 1560434400.0]",False,0
2018-10-03 16:30:00,0,90,35596146,2697,2196,72710,145,3,0.0,0,0.0,10,0,0,0.0,0.0,0.7,7,0.0,0,0.7,7,9,196,146,16,2,0,0,0,1538584200.0,0.0,0.0,0.0,0.0,1538584200.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1538584200.0,16,0.43737166324435317,16,True,0.0,0.0,"(1535763554.1, 1544505000.0]","(1535789699.999, 1557160200.0]",False,0
2018-10-14 12:30:00,0,49,3005624,2142,6000,72716,623,0,0.0,0,0.0,13,0,0,0.0,0.0,0.6153846153846154,8,0.0,0,0.6153846153846154,8,0,0,624,12,2,0,0,0,1539520200.0,0.0,0.0,0.0,0.0,1539520200.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1539520200.0,12,0.5175718849840255,12,False,0.0,0.0,"(1535763554.1, 1544505000.0]","(1535789699.999, 1557160200.0]",False,0
2019-05-21 19:30:00,1,27,41022085,1643,2376,72801,84,1,0.0,0,0.0,3,0,0,0.0,0.0,0.6666666666666666,2,1.0,1,0.6666666666666666,2,7,376,85,19,3,0,0,0,1558467000.0,0.0,0.0,0.0,0.0,1558467000.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1558467000.0,19,0.5618860510805501,19,True,0.0,0.0,"(1553220300.0, 1561935600.0]","(1557160200.0, 1560434400.0]",False,0
2018-09-12 15:30:00,1,21,87544557,7407,9606,72887,556,15,0.0,0,0.0,18,0,0,0.0,0.0,0.8333333333333334,15,1.0,1,0.8333333333333334,15,0,606,557,15,2,0,0,0,1536766200.0,0.0,0.0,0.0,0.0,1536766200.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1536766200.0,15,0.5520282186948854,15,True,0.0,0.0,"(1535763554.1, 1544505000.0]","(1535789699.999, 1557160200.0]",False,0
2019-06-28 07:30:00,1,9,85833886,3748,1495,72895,885,6,0.0,0,0.0,9,0,0,0.0,0.0,0.6666666666666666,6,1.0,1,0.6666666666666666,6,9,495,886,7,1,0,0,0,1561707000.0,0.0,0.0,0.0,0.0,1561707000.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1561707000.0,7,0.625,7,False,0.0,0.0,"(1553220300.0, 1561935600.0]","(1560434400.0, 1561935600.0]",False,0
2019-06-21 15:15:00,1,20,30348665,6819,7890,72901,664,10,0.0,0,0.0,28,0,0,0.0,0.0,0.8571428571428571,24,1.0,1,0.8571428571428571,24,9,890,665,15,2,0,0,0,1561130100.0,0.0,0.0,0.0,0.0,1561130100.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1561130100.0,15,0.5520282186948854,15,True,0.0,0.0,"(1553220300.0, 1561935600.0]","(1560434400.0, 1561935600.0]",False,0
2019-06-17 20:30:00,0,5,80213222,2982,0163,72980,221,11,0.0,0,0.0,15,0,0,0.0,0.0,0.4,6,0.0,0,0.4,6,6,163,222,20,3,0,0,0,1560803400.0,0.0,0.0,0.0,0.0,1560803400.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1560803400.0,20,0.5595075239398085,20,True,0.0,0.0,"(1553220300.0, 1561935600.0]","(1560434400.0, 1561935600.0]",False,0
2018-09-21 08:45:00,1,41,68045712,9443,6539,73043,711,14,0.0,0,0.0,24,0,0,0.0,0.0,0.7083333333333334,17,1.0,1,0.7083333333333334,17,3,539,712,8,1,0,0,0,1537519500.0,0.0,0.0,0.0,0.0,1537519500.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1537519500.0,8,0.5602605863192183,8,False,0.0,0.0,"(1535763554.1, 1544505000.0]","(1535789699.999, 1557160200.0]",False,0
2019-06-28 13:15:00,0,27,83310884,5415,4723,73064,883,18,0.0,0,0.0,24,0,0,0.0,0.0,0.4166666666666667,10,0.0,0,0.4166666666666667,10,2,723,884,13,2,0,0,0,1561727700.0,0.0,0.0,0.0,0.0,1561727700.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1561727700.0,13,0.5764499121265377,13,True,0.0,0.0,"(1553220300.0, 1561935600.0]","(1560434400.0, 1561935600.0]",False,0
2019-06-28 13:15:00,0,9,74333435,5415,4723,73064,434,16,0.0,1,0.0,24,0,1,0.0,0.0,0.4166666666666667,10,0.0,0,0.4166666666666667,10,2,723,435,13,2,0,0,0,1561727700.0,0.0,0.0,0.0,0.0,3123455400.0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,1561727700.0,13,0.5764499121265377,13,True,0.0,0.0,"(1553220300.0, 1561935600.0]","(1560434400.0, 1561935600.0]",False,0
2018-10-21 17:15:00,0,52,90089337,2061,8617,73067,336,13,0.0,0,0.0,15,0,0,0.0,0.0,0.6,9,0.0,0,0.6,9,1,617,337,17,2,0,0,0,1540142100.0,0.0,0.0,0.0,0.0,1540142100.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1540142100.0,17,0.5307443365695793,17,True,0.0,0.0,"(1535763554.1, 1544505000.0]","(1535789699.999, 1557160200.0]",False,0
2019-06-11 16:30:00,0,19,76959244,6250,7054,73180,243,2,0.0,0,0.0,3,0,0,0.0,0.0,0.6666666666666666,2,0.0,0,0.6666666666666666,2,5,54,244,16,2,0,0,0,1560270600.0,0.0,0.0,0.0,0.0,1560270600.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1560270600.0,16,0.43737166324435317,16,True,0.0,0.0,"(1553220300.0, 1561935600.0]","(1557160200.0, 1560434400.0]",False,0
2018-09-29 14:15:00,1,42,92225201,6566,0217,73195,200,35,0.0,0,0.0,42,0,0,0.0,0.0,0.9047619047619048,38,1.0,1,0.9047619047619048,38,1,217,201,14,2,0,0,0,1538230500.0,0.0,1.0,0.0,0.0,1538230500.0,0.0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,1557052200.0,14,0.5519713261648745,10,False,-1.1395372414068383,-18821700.0,"(1535763554.1, 1544505000.0]","(1535789699.999, 1557160200.0]",False,0
2019-05-05 10:30:00,1,20,53374220,7677,4872,73195,219,6,0.0,0,0.0,14,0,0,0.0,0.0,0.2857142857142857,4,1.0,1,0.2857142857142857,4,7,872,220,10,1,0,0,0,1557052200.0,0.0,0.0,1.0,0.0,3095282700.0,0.0,1.0,0.0,0.0,1,1.0,0,0.0,0.0,1557052200.0,10,0.5223300970873787,10,False,0.40824104848997333,0.0,"(1553220300.0, 1561935600.0]","(1535789699.999, 1557160200.0]",False,0
2019-06-19 21:45:00,0,63,47136267,7414,4559,73195,266,15,0.0,0,0.0,36,0,0,0.0,0.0,0.3055555555555556,11,0.0,0,0.3055555555555556,11,5,559,267,21,3,0,0,0,1560980700.0,0.0,0.0,1.0,1.0,4656263400.0,0.0,2.0,0.0,0.0,2,1.0,0,0.0,1552087800.0,1557052200.0,21,0.5887978142076503,10,False,0.7312961929168649,3928500.0,"(1553220300.0, 1561935600.0]","(1560434400.0, 1561935600.0]",False,0
2018-10-30 15:45:00,0,5,91459561,4994,5051,73225,560,51,0.0,0,0.0,62,0,0,0.0,0.0,0.7741935483870968,48,0.0,0,0.7741935483870968,48,5,51,561,15,2,0,0,0,1540914300.0,0.0,0.0,0.0,0.0,1540914300.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1540914300.0,15,0.5520282186948854,15,True,0.0,0.0,"(1535763554.1, 1544505000.0]","(1535789699.999, 1557160200.0]",False,0
