Timestamp,answerCode,elapsed,assessmentItemID,KnowledgeTag,testId,userID
2019-06-20 16:45:00 UTC,False,7,140957972,2737,34622,106001
2019-06-01 22:00:00 UTC,False,55,142749153,1959,38923,76722
2018-09-29 15:30:00 UTC,True,64,109007242,7190,24599,94173
2018-09-05 20:45:00 UTC,True,56,168874550,9689,35384,111055
2018-09-09 21:00:00 UTC,True,138,162266270,7407,29606,99926
2019-06-04 19:15:00 UTC,True,27,145023857,9351,29096,163110
2019-05-31 11:30:00 UTC,True,14,146447595,2455,28077,133451
2019-06-26 23:00:00 UTC,False,30,106052497,2887,20047,179345
2018-09-21 22:30:00 UTC,True,127,138862106,7019,28221,152766
2018-09-27 11:45:00 UTC,True,12,169089330,8979,30949,149185
2019-06-26 19:30:00 UTC,True,41,124400224,9922,33328,115301
2019-06-12 12:30:00 UTC,False,18,192317520,5473,31431,91088
2018-09-17 08:30:00 UTC,True,114,128693525,6634,26461,136947
2019-06-18 12:15:00 UTC,False,21,142441732,4644,28327,174987
2018-09-19 15:30:00 UTC,True,70,195672392,3167,26223,174586
2019-06-04 16:15:00 UTC,False,17,101166623,8246,39834,173101
2019-06-12 21:15:00 UTC,False,23,152899756,8732,35806,113803
2019-06-12 08:30:00 UTC,False,157,170906627,8007,26436,184860
2019-06-28 18:15:00 UTC,True,10,179772844,6185,32853,169534
2019-06-23 20:30:00 UTC,False,434,190526325,3968,33675,158518
2019-06-16 11:00:00 UTC,False,49,192819082,8246,39834,179269
2019-06-02 15:30:00 UTC,True,16,195423473,7166,22887,185951
2019-06-08 11:00:00 UTC,True,8,194642824,8071,36317,197343
2018-09-19 17:00:00 UTC,True,112,160552467,7705,35698,183727
2019-06-08 09:15:00 UTC,False,52,170839113,8962,34026,65573
2019-06-16 08:45:00 UTC,False,28,150392078,3625,33651,185702
2018-09-30 21:00:00 UTC,True,6,131131535,8453,32850,134692
2019-06-02 09:30:00 UTC,False,85,174610999,7677,34872,163692
2019-06-10 09:30:00 UTC,False,13,129057080,2505,22237,69279
2018-10-29 16:30:00 UTC,False,33,127313654,9736,35278,144918
2018-09-04 16:45:00 UTC,True,22,160066886,6128,21556,151783
2019-06-10 09:15:00 UTC,False,12,119020385,8882,33066,117599
2019-06-25 16:45:00 UTC,False,6,180690770,2455,28077,126660
2019-06-24 11:00:00 UTC,True,63,105791723,3100,37410,174182
2018-10-27 14:15:00 UTC,True,48,146660446,6842,38167,57014
2019-06-26 22:00:00 UTC,True,6,124598427,7342,22701,119400
2018-09-12 08:30:00 UTC,True,51,138354799,1412,22601,187553
2018-10-05 18:45:00 UTC,False,118,178974787,7492,25959,143052
2019-06-06 17:45:00 UTC,True,9,177998393,9219,21939,126317
2019-06-25 11:45:00 UTC,True,7,113970092,6185,32853,145737
2019-06-14 16:45:00 UTC,False,4,156854387,8962,34026,195409
2019-06-02 16:30:00 UTC,False,49,117194812,8997,24531,164983
2019-06-12 19:45:00 UTC,False,13,129531416,5561,39234,187259
2019-06-09 13:45:00 UTC,False,33,184652981,7888,38999,123376
2019-06-16 09:45:00 UTC,False,39,167197029,2939,22849,69877
2018-09-13 13:45:00 UTC,True,6,111763037,4994,35051,191392
2019-06-18 19:45:00 UTC,True,10,106600929,2656,28055,145803
2019-06-21 20:45:00 UTC,False,125,180808995,2221,38849,51956
2019-06-11 16:30:00 UTC,False,115,168928132,1013,26552,97488
2019-06-18 16:00:00 UTC,True,43,148372342,6538,21449,58766
2019-06-23 13:30:00 UTC,False,37,117302240,3282,26157,139777
2019-06-25 10:00:00 UTC,True,39,169714532,8077,38318,124537
2018-10-31 10:45:00 UTC,True,8,108551976,7049,36247,163683
2019-06-17 10:45:00 UTC,False,94,133715397,5296,30012,140437
2019-06-06 19:45:00 UTC,False,32,140508906,9065,38275,167464
2019-06-11 19:30:00 UTC,True,31,182563718,6578,33674,53970
2019-06-16 09:15:00 UTC,True,69,169480202,4544,25849,78266
2019-06-05 19:45:00 UTC,True,13,149951925,8528,38312,115784
2019-06-30 17:45:00 UTC,True,24,130619814,2698,27506,176597
2019-06-04 12:30:00 UTC,False,7,184704402,4161,35274,169080
2018-10-05 09:00:00 UTC,False,90,102364993,6258,37278,81636
2019-05-19 11:00:00 UTC,True,21,150074131,6258,37278,93624
2019-06-13 11:45:00 UTC,False,15,184503453,8843,23842,145568
2019-06-02 09:30:00 UTC,True,6,116077970,7883,29849,67969
2018-09-19 18:45:00 UTC,True,72,116917860,1993,30892,120540
2019-06-03 16:15:00 UTC,False,10,112971783,8392,26426,103095
2019-06-24 16:30:00 UTC,True,20,143436801,4484,26490,74639
2019-06-02 19:45:00 UTC,False,135,185755643,2737,34622,119701
2019-06-11 12:45:00 UTC,False,53,142940178,4150,22443,179409
2019-06-26 09:45:00 UTC,False,15,127161055,5628,36025,179251
2019-06-27 21:00:00 UTC,False,4,146974619,6244,38384,80984
2019-06-06 16:00:00 UTC,True,67,160787267,2795,35359,196006
2019-06-29 16:30:00 UTC,False,28,157551370,8218,36200,126710
2018-09-15 14:45:00 UTC,True,28,136015731,8905,28160,78734
2019-06-26 09:00:00 UTC,True,10,111640216,9221,31617,145395
2019-06-02 09:00:00 UTC,False,85,150973760,4224,22178,149432
2019-06-20 10:15:00 UTC,False,6,155405321,9813,35741,102747
2019-06-23 18:00:00 UTC,True,4,146302192,2313,33896,182089
2019-06-30 21:15:00 UTC,False,31,139053538,8196,39014,135699
2018-10-04 16:30:00 UTC,False,54,195080214,6661,29164,115422
2018-10-05 16:45:00 UTC,False,9,118344154,9212,29789,77757
2019-06-04 16:45:00 UTC,False,15,158091154,2251,28438,198253
2019-06-23 21:45:00 UTC,True,72,150041515,8882,33066,51115
2018-10-08 10:30:00 UTC,False,15,179517100,7204,33872,55584
2019-06-04 16:15:00 UTC,False,153,125737415,5815,37616,56448
2019-06-03 16:15:00 UTC,False,17,191576486,3282,26157,97240
2019-06-20 17:15:00 UTC,False,74,149204177,1399,29948,199404
2019-06-01 11:15:00 UTC,False,1800,152014349,3325,36871,60449
2019-05-22 21:30:00 UTC,True,20,125587387,9117,33159,181347
2019-06-12 11:15:00 UTC,False,14,121164514,5985,30282,117614
2019-06-27 16:15:00 UTC,False,61,161386757,8584,35034,135028
2018-09-19 17:00:00 UTC,True,36,164947929,5865,36518,182571
2019-06-11 05:30:00 UTC,False,13,149433443,3466,25311,139244
2019-06-20 15:15:00 UTC,False,67,189788487,4647,24010,164031
2018-09-14 10:00:00 UTC,True,16,160404606,5771,22266,141251
2019-06-18 15:30:00 UTC,False,25,187831140,9059,24243,153808
2019-06-16 20:15:00 UTC,True,2,163906761,9219,21939,52462
2019-06-16 16:30:00 UTC,True,21,195827696,7595,32573,82514
2019-06-21 12:30:00 UTC,True,41,192010082,5111,37164,137041
2019-06-24 16:15:00 UTC,False,66,110751502,7153,25713,154981
2019-06-13 16:00:00 UTC,False,15,100508015,2698,27506,168101
2018-10-06 10:15:00 UTC,True,11,109866073,9772,25076,118277
2018-09-20 20:45:00 UTC,True,11,191837143,3731,23921,70902
2018-10-06 15:30:00 UTC,True,11,183795240,6716,23501,53270
2018-09-20 09:15:00 UTC,True,18,172758327,8826,34496,125630
2018-09-09 23:45:00 UTC,True,11,122609808,5653,27526,171115
2018-09-08 16:45:00 UTC,True,7,192430990,9178,23659,129785
2019-05-27 16:45:00 UTC,True,20,150243260,5282,34991,161538
2019-06-18 10:45:00 UTC,False,72,167757102,5576,26323,168817
2018-09-25 17:00:00 UTC,True,58,189263597,1825,37722,118872
2019-06-25 22:15:00 UTC,False,16,159345285,3747,33874,116210
2019-06-03 16:30:00 UTC,False,133,107315980,6802,27214,128613
2018-09-26 11:15:00 UTC,True,10,181390434,6661,29164,149524
2018-10-01 16:30:00 UTC,False,18,149776253,3747,33874,155706
2018-10-05 13:15:00 UTC,False,16,122313249,3542,31761,69070
2018-09-24 16:45:00 UTC,True,46,113854882,9443,26539,102160
2019-06-20 16:15:00 UTC,False,9,106009615,6483,36567,165958
2018-09-13 20:15:00 UTC,True,5,163816937,5677,24720,141911
2019-06-16 13:15:00 UTC,True,11,131069641,1802,22268,173638
2019-06-06 23:15:00 UTC,False,39,142176382,2705,39559,137767
2019-06-06 15:15:00 UTC,False,26,171921368,5639,25404,83359
2018-09-17 13:00:00 UTC,True,18,125843037,2996,38808,121066
2019-06-11 20:00:00 UTC,False,20,138438651,1642,24710,183888
2019-06-19 16:30:00 UTC,False,4,172648971,3022,39177,149540
2019-06-08 20:00:00 UTC,True,5,176849738,6779,25082,162917
2018-09-06 20:15:00 UTC,True,55,163707960,9264,38983,88749
2019-06-10 20:15:00 UTC,True,11,117023426,9119,25566,149104
2018-09-28 15:45:00 UTC,True,23,123022454,4533,30963,177802
2019-05-14 16:15:00 UTC,True,27,190814540,8007,26436,129796
2018-09-25 16:45:00 UTC,True,36,109033820,7825,37143,174029
2019-06-05 21:45:00 UTC,True,187,180579963,4029,29776,63490
2018-09-27 20:00:00 UTC,True,15,188532947,9119,25566,104167
2019-06-28 11:30:00 UTC,True,6,118321007,5771,22266,110264
2019-06-03 16:30:00 UTC,False,13,111542619,9292,22971,191085
2019-06-19 11:30:00 UTC,False,29,153537399,6479,20166,151699
2019-06-26 09:15:00 UTC,False,13,156343114,9292,22971,94969
2018-10-11 10:00:00 UTC,False,184,120133872,6578,33674,113272
2019-06-07 13:30:00 UTC,False,63,185177702,1658,25563,140616
2018-10-19 14:15:00 UTC,False,49,101627114,7190,24599,118843
2019-06-24 17:15:00 UTC,True,20,153348196,4534,37811,107142
2019-06-02 21:30:00 UTC,True,23,172974403,9951,39531,183051
2019-06-17 19:45:00 UTC,True,4,126973399,1007,30172,132216
2019-06-14 11:00:00 UTC,False,18,104451661,1535,34110,110463
2018-10-23 16:45:00 UTC,False,24,143008537,8201,27480,136033
2018-09-15 10:45:00 UTC,True,6,100751854,3927,26743,54730
2018-10-20 21:30:00 UTC,False,137,144037461,6499,20038,65530
2019-06-11 14:15:00 UTC,True,26,116537073,4848,21185,87535
2019-06-11 20:15:00 UTC,False,12,133588105,6809,37843,97240
2018-09-25 19:30:00 UTC,True,6,189990227,1590,26885,95844
2019-06-17 09:45:00 UTC,False,153,100751556,6809,37843,99546
2019-06-25 09:30:00 UTC,False,43,156862497,5458,38589,161023
2018-09-23 21:15:00 UTC,True,4,178082206,1125,38042,179887
2018-09-28 16:15:00 UTC,True,208,179783032,5342,39781,71486
2019-06-17 21:45:00 UTC,True,79,106361165,7414,24559,124115
2018-09-14 13:45:00 UTC,True,15,173001995,1590,26885,107983
2019-06-20 15:15:00 UTC,True,6,132594981,7883,29849,73600
2019-06-18 20:30:00 UTC,False,53,173065998,4902,25241,104555
2019-06-24 16:00:00 UTC,False,60,100962549,8577,31115,81254
2018-09-17 22:00:00 UTC,True,6,164176709,9772,25076,132225
2019-05-29 20:45:00 UTC,True,27,194237109,8513,30585,168208
2018-09-19 20:45:00 UTC,True,4,121392092,8905,28160,127736
2018-09-25 13:00:00 UTC,True,37,148007240,1993,30892,128432
2018-09-25 09:00:00 UTC,True,23,139803891,1070,33857,131476
2019-06-20 14:30:00 UTC,False,34,118402587,4139,35577,91677
2019-06-04 16:30:00 UTC,True,68,183955833,5066,31099,178284
2019-05-24 20:45:00 UTC,True,13,101741744,8196,39014,123001
2018-09-24 21:15:00 UTC,True,25,174680344,3057,32721,109091
2019-05-06 16:45:00 UTC,True,24,150558565,2657,26298,86932
2018-09-15 07:45:00 UTC,True,20,193504969,3898,35063,163806
2019-06-15 11:45:00 UTC,True,10,136001286,1739,20812,191303
2019-06-19 09:30:00 UTC,False,97,103088115,6742,33276,193540
2018-10-19 20:15:00 UTC,False,505,193185912,5644,21307,186859
2019-05-10 09:30:00 UTC,True,11,138509769,5803,37540,172620
2018-09-17 17:00:00 UTC,True,27,167170376,8395,23967,85712
2019-05-30 11:45:00 UTC,True,7,125454697,9308,37497,129046
2019-06-11 16:15:00 UTC,True,9,199919572,3524,29394,195479
2018-10-04 08:30:00 UTC,False,225,108681648,4890,21648,180580
2018-10-23 21:45:00 UTC,False,35,181022535,6808,37853,173598
2018-09-21 09:45:00 UTC,True,6,176996180,1362,30535,159317
2019-06-22 19:45:00 UTC,False,64,178213728,4813,32705,60039
2019-06-04 14:45:00 UTC,False,50,196469961,3937,27658,126948
2019-06-28 21:00:00 UTC,False,42,102352267,4661,37369,115338
2018-10-23 17:30:00 UTC,False,6,145317604,2642,23793,125924
2019-05-17 17:45:00 UTC,True,23,112157870,1535,34110,78128
2018-10-24 08:30:00 UTC,False,66,165956245,5864,21046,57136
2019-05-15 16:30:00 UTC,True,5,115226437,9288,25177,189684
2018-09-16 20:15:00 UTC,True,8,122687995,1508,22819,181775
2019-06-10 21:00:00 UTC,False,21,137733159,5677,24720,164318
2019-06-04 16:45:00 UTC,False,509,139621511,6809,37843,165419
2018-09-28 15:30:00 UTC,True,66,103841784,9599,27961,54408
2019-06-10 17:30:00 UTC,False,44,144111604,8565,26520,146750
2019-06-06 18:15:00 UTC,False,7,112574178,3495,29544,159960
2018-09-12 19:30:00 UTC,True,31,148534680,1592,21871,198797
2019-06-05 19:45:00 UTC,True,9,197441707,8453,32850,113803
2019-06-24 17:15:00 UTC,True,22,182987385,1832,30363,77694
2018-09-28 16:00:00 UTC,True,57,189430911,3873,37077,149170
2019-06-04 16:45:00 UTC,True,64,109917925,2705,39559,169984
2019-06-18 16:15:00 UTC,True,13,148667281,4165,23257,68052
2019-06-28 13:00:00 UTC,True,35,100772572,8133,35238,75584
2018-09-20 16:30:00 UTC,True,5,115218563,1999,35268,195998
2018-09-29 23:30:00 UTC,True,174,124496446,5954,34714,103413
2019-06-10 13:00:00 UTC,False,30,188992300,7595,32573,174263
2019-06-09 14:30:00 UTC,False,48,178822189,7738,35229,143162
2019-06-17 16:45:00 UTC,False,127,193951758,7983,31442,120786
2019-06-30 20:30:00 UTC,False,106,153713611,2177,21915,188366
2019-06-10 20:00:00 UTC,False,234,115352366,6578,33674,185702
2019-06-26 08:15:00 UTC,False,30,113365791,4081,27385,126058
2019-06-03 19:30:00 UTC,False,22,178958409,8962,34026,107390
2018-10-30 17:30:00 UTC,False,0,199703675,8957,31025,178299
2019-05-03 15:30:00 UTC,True,13,165188909,6614,35310,56785
2019-06-03 08:00:00 UTC,True,6,137479609,9197,21541,62443
2019-06-16 10:00:00 UTC,True,56,176731493,5836,30005,197393
2019-06-21 11:00:00 UTC,False,16,179040695,2675,24451,171799
2019-06-19 10:15:00 UTC,True,14,160749607,9059,24243,132619
2019-06-25 11:15:00 UTC,True,8,197264145,6819,27890,144680
2019-06-25 09:00:00 UTC,False,32,129366716,3078,36355,184671
2019-06-05 12:00:00 UTC,True,62,172109439,1695,26255,196070
2019-06-28 11:00:00 UTC,False,6,172414807,5458,38589,117718
2019-06-21 07:15:00 UTC,True,167,199110701,3325,36871,132934
2018-09-10 16:30:00 UTC,True,13,138127725,1993,30892,125134
2019-06-03 17:00:00 UTC,True,140,143128709,8557,32857,72010
2019-06-11 16:00:00 UTC,False,12,173810680,6479,20166,93914
2018-10-05 09:00:00 UTC,False,37,130658255,6087,39017,185150
2019-06-28 11:45:00 UTC,False,57,129741970,1212,34871,110264
2019-06-10 15:45:00 UTC,False,25,156279611,9739,36851,138718
2019-06-28 13:00:00 UTC,False,4,138001856,5908,23062,160768
2019-06-20 19:15:00 UTC,True,13,131391557,3751,21293,57846
2018-09-26 18:15:00 UTC,True,11,157346415,2618,24934,52391
2018-10-08 16:00:00 UTC,False,10,151964387,4749,36170,165780
2018-09-28 20:45:00 UTC,True,23,123083280,6011,35950,131432
2019-06-10 15:30:00 UTC,False,35,131258316,1642,24710,115977
2019-06-03 12:00:00 UTC,True,5,183300973,9157,23827,87415
2018-09-22 23:15:00 UTC,True,4,153423707,4644,28327,199063
2019-06-01 20:15:00 UTC,True,21,143587519,7193,39210,130406
2019-06-10 16:00:00 UTC,True,25,126987725,3524,29394,195479
2018-09-20 14:30:00 UTC,True,9,137509596,6742,33276,180538
2019-06-25 09:15:00 UTC,False,130,126507866,6809,37843,61480
2019-06-09 08:00:00 UTC,True,38,124167225,8077,38318,76169
2018-10-08 16:00:00 UTC,False,438,163650858,1039,32246,182830
2019-06-21 10:15:00 UTC,False,193,120649509,4647,24010,123072
2018-09-28 10:00:00 UTC,True,42,162329572,6065,28520,179908
2019-06-04 15:00:00 UTC,False,11,100787772,1390,32899,79512
2018-09-27 08:15:00 UTC,True,12,132585763,2618,24934,122251
2019-06-22 12:45:00 UTC,True,54,104538229,9558,20216,96197
2019-06-17 19:00:00 UTC,False,72,134366218,9117,33159,85855
2018-10-30 21:00:00 UTC,False,86,152328819,6385,29965,198203
2019-06-09 08:15:00 UTC,False,40,105475116,9968,25381,105772
2019-06-12 15:15:00 UTC,False,105,172459270,9968,25381,91845
2019-06-26 18:00:00 UTC,False,115,198637248,1642,24710,91966
2019-06-13 17:00:00 UTC,True,13,151170486,3780,32059,77576
2019-06-17 12:00:00 UTC,False,31,119012174,4848,21185,52462
2018-10-05 13:00:00 UTC,True,6,188314453,1871,25291,161507
2018-09-12 20:00:00 UTC,True,8,171953808,9757,30198,55801
2018-09-26 11:15:00 UTC,True,32,103282358,7825,37143,57641
2019-05-07 16:45:00 UTC,True,4,150263084,3126,25066,189774
2019-06-30 18:00:00 UTC,True,6,132764243,1590,26885,155887
2019-06-27 10:15:00 UTC,True,17,180261240,1270,36416,78749
2018-09-17 13:00:00 UTC,True,11,124460503,5483,37522,174430
2019-06-03 10:30:00 UTC,False,62,122777851,2600,32708,109240
2018-10-02 15:45:00 UTC,False,3,184227241,3542,31761,144918
2019-06-05 11:00:00 UTC,False,49,151152962,2067,35608,127137
2019-06-24 19:00:00 UTC,False,12,154115742,8270,29278,56725
2019-06-18 14:45:00 UTC,False,28,124041574,1515,20643,111338
2019-06-14 14:15:00 UTC,True,2,154505150,8009,37702,146623
2018-10-16 16:30:00 UTC,False,39,159606543,7207,26736,71691
2019-06-09 21:00:00 UTC,True,9,115316156,7878,25002,53681
2019-06-19 13:15:00 UTC,True,6,153629912,2854,26805,80064
2019-06-04 16:15:00 UTC,True,10,126638517,6534,20119,56365
2018-10-14 14:45:00 UTC,False,25,145760562,7149,29973,195470
2018-09-12 18:30:00 UTC,True,4,152167175,6011,35950,179139
2019-06-26 17:00:00 UTC,False,62,155263669,1007,30172,176718
2019-06-27 18:30:00 UTC,True,22,122556208,2698,27506,150964
2018-10-25 11:30:00 UTC,False,68,155269227,1786,27414,101483
2018-09-17 17:00:00 UTC,True,34,154602609,4376,29321,56167
2018-09-20 16:30:00 UTC,True,8,174501933,9757,30198,138383
2019-06-12 16:30:00 UTC,False,38,139519350,6404,25781,144957
2019-06-08 14:45:00 UTC,False,7,169502899,3466,25311,159366
2018-09-13 19:30:00 UTC,True,87,116796536,4760,33016,105454
2018-10-01 17:00:00 UTC,False,93,193794073,7421,28416,93354
2019-06-16 16:00:00 UTC,False,40,124838849,8962,34026,167227
2019-06-18 14:45:00 UTC,False,47,198615252,8356,36182,73394
2019-06-06 15:30:00 UTC,False,102,158396024,8882,33066,106743
2019-06-04 17:45:00 UTC,False,60,164246071,9183,22075,195042
2019-06-25 17:15:00 UTC,False,27,178960551,1796,38942,64080
2019-06-19 21:30:00 UTC,True,16,156614109,2737,34622,154898
2019-06-08 14:15:00 UTC,True,10,152673378,2481,28546,65583
2019-06-27 14:30:00 UTC,True,6,198456975,5072,21399,93646
2018-09-17 22:15:00 UTC,True,10,114720295,2083,35891,173714
2018-10-02 20:15:00 UTC,False,50,133047387,8395,23967,114144
2019-06-01 13:45:00 UTC,True,3,116280305,1112,23803,183051
2018-10-08 10:45:00 UTC,True,5,121378968,4994,35051,96778
2019-06-04 21:30:00 UTC,False,6,175447871,9649,31627,152111
2018-09-28 09:45:00 UTC,True,359,114626354,1743,30263,94366
2019-05-07 15:30:00 UTC,True,7,198175806,3544,34240,120110
2019-06-18 14:45:00 UTC,True,10,162095166,3129,36850,105366
2019-06-03 16:15:00 UTC,True,12,165237831,6065,28520,128613
2019-06-14 12:45:00 UTC,False,27,191845030,6809,37843,84222
2019-06-10 19:45:00 UTC,False,6,108878245,5238,29772,184231
2018-09-15 22:30:00 UTC,True,28,178921705,1477,33931,102652
2019-05-17 18:30:00 UTC,True,10,174743161,1499,36944,113686
2019-06-12 11:15:00 UTC,False,48,105564884,4165,23257,175179
2019-06-11 16:45:00 UTC,False,46,170908768,3100,37410,86963
2019-06-30 11:45:00 UTC,True,13,146719918,9219,21939,86454
2019-06-11 20:00:00 UTC,False,32,175460037,5408,35915,155733
2019-06-18 11:30:00 UTC,True,233,149418173,9986,28522,190916
2018-10-08 17:30:00 UTC,False,89,115080291,7681,29330,170466
2019-06-18 17:15:00 UTC,False,7,123436466,6405,37998,88030
2018-10-29 15:30:00 UTC,False,36,153350582,3910,37796,190215
2019-06-26 09:15:00 UTC,True,29,146200534,8071,36317,117847
2019-06-10 10:15:00 UTC,False,11,117784908,8951,35221,118734
2019-06-19 08:30:00 UTC,True,8,181275823,1270,36416,148248
2019-05-15 20:15:00 UTC,True,35,167434145,3531,23611,63244
2018-10-27 11:00:00 UTC,True,33,153179249,9625,23384,136294
2018-09-10 08:45:00 UTC,True,19,174922404,3693,20101,115658
2019-06-10 14:00:00 UTC,True,23,105990411,8743,33216,188732
2019-05-03 19:30:00 UTC,True,6,159341426,9951,39531,75735
2019-06-14 16:15:00 UTC,False,24,192054472,7337,26028,130845
2018-10-13 16:45:00 UTC,False,50,121517560,3951,35086,85602
2019-06-03 14:45:00 UTC,False,31,147165284,2767,32575,167014
2018-09-17 16:45:00 UTC,True,9,171071511,4665,20886,177196
2019-06-20 10:30:00 UTC,False,368,177089195,9218,36975,197841
2019-06-25 10:30:00 UTC,False,126,179308006,3732,22855,77652
2019-06-02 11:00:00 UTC,True,17,172925500,2735,30001,186341
2019-06-04 08:30:00 UTC,True,5,142765781,3171,20241,101691
2019-05-21 09:45:00 UTC,True,11,136852986,3538,21254,63762
2019-05-21 16:30:00 UTC,True,9,112297528,1695,26255,128436
2018-10-24 15:30:00 UTC,False,82,189673201,7410,30653,117146
2019-06-14 11:30:00 UTC,True,4,163987194,7559,34840,68001
2019-06-26 14:15:00 UTC,True,7,135879898,9772,25076,143421
2019-06-12 09:45:00 UTC,False,18,113762167,2441,29299,59030
2019-06-03 16:30:00 UTC,False,38,185870735,7414,24559,169906
2019-06-19 16:15:00 UTC,True,16,112301743,2067,35608,68150
2019-06-25 10:00:00 UTC,False,19,166396473,7414,24559,155841
2019-06-10 16:15:00 UTC,False,19,143091566,5985,30282,188517
2019-06-07 14:45:00 UTC,False,23,146890204,4994,35051,169077
2018-09-07 13:45:00 UTC,True,6,130603705,2937,26213,183140
2019-06-03 16:15:00 UTC,False,9,108051042,2523,28176,157120
2019-06-25 21:30:00 UTC,False,8,125725268,3544,34240,134740
2019-06-28 15:45:00 UTC,False,7,155614653,7454,26633,64054
2018-10-19 15:45:00 UTC,False,31,197424433,6742,33276,144208
2019-05-31 10:00:00 UTC,True,75,121872751,7147,37114,130391
2018-09-17 21:30:00 UTC,True,28,127072088,9757,30198,170513
2019-06-10 16:15:00 UTC,False,15,108431987,7399,25523,122553
2019-06-10 16:45:00 UTC,False,24,126014754,3043,25071,155194
2019-06-04 21:15:00 UTC,True,17,178645822,9219,21939,105367
2019-05-06 21:45:00 UTC,True,17,124234462,1129,32310,109894
2018-09-28 16:30:00 UTC,True,5,114343755,7849,25847,127824
2019-06-23 21:30:00 UTC,False,21,143335371,7888,38999,58042
2019-06-18 20:00:00 UTC,True,8,187192286,5373,21116,105410
2019-06-23 15:30:00 UTC,False,45,156257037,4588,29425,87962
2019-06-22 23:45:00 UTC,False,22,109801243,3100,37410,90193
2018-10-26 10:15:00 UTC,False,5,155500648,7233,35666,164155
2019-06-20 18:30:00 UTC,False,44,131348282,5293,38119,159765
2018-10-27 14:30:00 UTC,False,34,103516382,9061,37224,154834
2018-10-09 12:45:00 UTC,False,20,143980127,1686,37988,132361
2019-06-24 11:15:00 UTC,False,14,153150236,2147,29633,146699
2019-06-18 20:45:00 UTC,True,159,145937198,9943,29058,88684
2019-06-08 11:00:00 UTC,True,12,188505292,1683,37621,59605
2019-06-08 17:00:00 UTC,False,53,146471205,7772,25047,179613
2019-06-03 10:15:00 UTC,False,10,102185774,4858,38826,197625
2018-09-18 09:15:00 UTC,True,10,176946316,5978,33883,77226
2019-06-21 20:15:00 UTC,False,33,158015490,2255,27300,99163
2019-06-19 14:30:00 UTC,False,27,117091701,5700,27020,51559
2019-06-09 21:30:00 UTC,False,6,147084758,7595,32573,149544
2018-10-13 21:45:00 UTC,False,40,168773906,6065,28520,170215
2018-10-17 14:30:00 UTC,False,17,186901000,6479,20166,110675
2019-06-04 16:15:00 UTC,False,8,198617438,7888,38999,156550
2018-09-03 21:45:00 UTC,True,33,181236124,4447,27189,198685
2019-06-06 16:30:00 UTC,True,32,136411926,7115,21649,89100
2019-06-11 16:30:00 UTC,True,12,144814534,9435,32407,63059
2018-10-02 14:30:00 UTC,False,4,172269038,6130,28665,170794
2019-06-13 16:00:00 UTC,True,12,147069473,3438,22264,65382
2019-06-01 13:00:00 UTC,True,88,101608902,5238,29772,52949
2018-09-15 17:30:00 UTC,True,8,144728317,6479,20166,54733
2018-10-04 21:15:00 UTC,True,7,111443778,1464,34879,157872
2019-06-14 15:15:00 UTC,False,12,180397793,1535,34110,94764
2019-06-28 11:00:00 UTC,False,2,111182140,9197,21541,146769
2018-10-22 16:30:00 UTC,False,14,146017640,7572,28258,154754
2018-09-08 10:45:00 UTC,True,12,173169870,4376,29321,54324
2019-06-20 15:45:00 UTC,False,55,158159173,5865,36518,87924
2018-09-14 16:00:00 UTC,True,14,105579349,9219,21939,153372
2019-06-12 15:15:00 UTC,True,93,160910433,7772,25047,156871
2019-06-03 19:00:00 UTC,True,56,175033868,7888,38999,163323
2019-06-03 20:00:00 UTC,False,75,158722086,5627,35627,85931
2019-06-10 22:00:00 UTC,False,15,156620656,3022,39177,88193
2019-06-10 21:30:00 UTC,False,10,181904093,7559,34840,137444
2018-10-01 11:30:00 UTC,False,244,198406665,3951,35086,63089
2018-09-16 21:00:00 UTC,True,37,129557261,1541,21525,171384
2018-09-17 13:15:00 UTC,True,58,127440833,6185,32853,118635
2019-05-16 16:45:00 UTC,True,22,109228114,7207,26736,147362
2018-09-03 15:30:00 UTC,True,18,183784340,4916,31085,82325
2019-06-07 18:30:00 UTC,False,14,181462337,8246,39834,66663
2019-06-12 21:30:00 UTC,False,17,148712970,2385,20291,116117
2019-06-24 20:45:00 UTC,False,12,125830142,8565,26520,194396
2018-10-21 11:00:00 UTC,True,5,102420347,5155,38953,78567
2019-06-01 10:45:00 UTC,False,43,179536548,1878,32858,150866
2019-06-11 16:45:00 UTC,False,14,183734520,8070,38151,159197
2019-06-07 11:15:00 UTC,False,83,101032537,6809,37843,86719
2019-06-14 16:45:00 UTC,False,25,191575288,7160,23395,122062
2019-06-04 16:45:00 UTC,False,13,119441339,1249,25863,110998
2018-10-01 20:00:00 UTC,False,37,181528411,9337,28116,160123
2019-06-11 08:45:00 UTC,False,6,123775501,1332,32619,165790
2019-06-12 10:45:00 UTC,True,20,174087212,2505,22237,119082
2019-06-18 22:45:00 UTC,False,13,192969044,9218,36975,104412
2019-06-14 17:00:00 UTC,False,25,150989830,3282,26157,81921
2018-09-19 09:15:00 UTC,True,70,140444241,9577,36455,140183
2018-09-20 16:15:00 UTC,True,25,124086538,9689,35384,193789
2018-10-04 11:15:00 UTC,False,176,198476911,7233,35666,93254
2018-10-22 11:00:00 UTC,False,8,129418863,4373,25482,102071
2019-06-13 18:15:00 UTC,True,18,179621262,4739,37549,115207
